radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
0,78,19,1,46,11,75,69,101,80,32
0,45,136,11,34,8,102,75,19,6,5
1,63,68,70,11,102,108,14,36,1,90
1,27,29,104,14,23,10,25,41,84,2
0,96,14,74,45,6,27,30,67,22,135
0,100,93,85,16,51,36,27,30,97,41
1,84,48,6,85,54,64,58,73,102,98
1,5,39,93,90,2,108,56,106,31,84
0,23,114,87,70,88,111,36,28,74,18
1,8,9,93,114,104,123,64,47,49,25
0,9,112,16,27,6,114,85,108,81,73
0,100,68,7,22,8,49,2,17,35,97
0,106,67,27,137,68,75,76,20,74,18
1,104,74,79,93,50,111,42,129,126,86
0,46,35,33,99,90,31,105,36,72,100
1,138,75,96,69,32,101,88,54,36,62
1,21,49,41,84,101,13,30,56,4,126
1,20,6,60,104,113,70,108,11,27,75
0,2,137,37,6,104,32,21,60,55,20
0,50,104,7,100,35,98,10,136,120,51
1,26,104,56,90,62,58,96,1,14,35
0,104,138,85,69,93,86,5,100,39,67
0,22,53,74,94,136,84,135,44,72,32
0,22,72,112,12,16,7,67,31,26,49
0,128,93,64,100,104,30,29,18,106,84
0,93,68,67,104,35,44,84,14,87,31
1,18,87,49,86,69,65,81,5,71,137
0,41,16,74,70,83,63,36,113,64,93
1,63,75,83,74,17,5,42,53,25,98
1,84,70,86,64,11,26,35,137,32,1
0,100,2,73,42,87,27,28,52,44,128
0,88,22,44,26,55,93,120,84,35,83
0,137,8,7,53,71,75,44,51,68,14
0,104,68,101,10,19,7,76,100,63,30
1,60,76,119,51,8,37,26,108,49,25
0,16,27,48,17,64,87,7,12,20,104
0,135,11,121,44,26,76,77,1,9,22
1,96,59,128,87,4,16,56,111,93,101
1,1,121,14,46,104,96,100,114,36,42
1,99,74,14,8,30,28,93,72,101,44
1,36,27,104,17,138,67,74,37,2,50
1,136,4,11,121,15,135,5,7,59,56
0,73,101,114,59,7,111,67,36,17,136
0,76,137,128,68,74,30,27,49,1,91
1,138,137,12,7,9,10,22,123,71,90
1,83,32,62,7,44,51,13,8,114,81
1,9,68,37,29,46,18,36,69,2,32
1,85,104,82,44,9,99,12,26,22,83
1,21,120,9,18,138,50,81,94,72,32
1,33,18,91,34,83,2,36,30,40,54
1,35,93,121,86,9,99,74,87,109,106
1,37,1,104,53,14,86,8,59,76,50
1,99,27,30,34,8,35,28,26,79,33
0,120,17,19,35,95,2,105,76,44,111
1,26,100,54,9,71,93,49,5,39,51
1,64,48,20,10,49,53,6,90,59,16
1,44,101,59,26,57,93,9,53,100,36
0,106,14,83,60,11,5,72,23,74,1
0,1,86,14,97,67,64,11,28,53,44
1,19,88,84,138,35,36,86,20,29,93
0,94,9,21,26,71,84,128,100,138,48
1,104,74,67,86,84,75,70,23,5,48
0,19,32,42,114,72,98,136,44,62,101
0,60,135,5,8,105,86,70,97,82,27
0,8,44,17,71,75,104,84,67,35,101
1,44,86,49,120,35,22,87,28,5,67
1,44,74,27,86,102,19,126,136,56,129
0,41,2,47,123,9,17,111,19,32,78
1,2,63,30,26,54,73,11,70,44,22
0,99,84,39,14,44,22,37,2,10,30
1,36,67,97,30,14,135,26,71,83,11
1,27,104,41,25,26,84,49,71,44,120
0,114,96,27,7,70,39,105,88,22,6
0,30,27,54,105,47,44,76,123,9,49
1,70,101,23,75,43,114,44,100,87,30
1,30,69,62,15,104,102,20,51,26,16
0,121,8,88,81,114,56,41,19,13,30
1,76,1,64,85,55,97,136,22,56,37
1,14,86,69,44,74,75,5,1,19,88
0,44,14,106,72,35,54,110,70,34,64
1,59,69,91,104,67,52,18,89,75,8
1,28,5,70,87,36,93,126,62,64,16
0,85,113,38,6,9,35,88,19,26,98
0,53,88,68,86,8,136,135,80,114,87
1,129,11,64,97,1,7,52,71,101,6
0,70,120,68,87,23,39,95,83,86,128
1,63,104,23,64,51,39,18,68,97,7
0,113,5,11,102,30,74,27,138,41,96
1,6,128,129,14,47,72,26,10,5,36
0,4,22,119,72,85,75,35,28,70,27
1,50,42,71,58,6,35,67,14,5,48
1,8,36,108,128,28,2,6,26,22,74
1,135,26,105,63,53,19,39,86,108,12
0,48,58,33,112,81,18,43,83,21,7
1,14,61,6,19,76,64,74,104,54,11
1,8,14,101,70,113,32,16,89,58,11
1,121,85,52,8,87,14,73,99,30,76
0,93,100,86,47,51,72,14,35,109,27
0,97,86,64,100,8,138,36,26,32,54
1,68,27,53,63,36,35,98,8,111,123
1,1,40,35,106,83,45,8,59,22,74
0,128,44,119,18,32,28,93,138,35,74
1,36,30,23,128,6,47,86,126,21,95
0,72,5,7,128,13,50,23,71,104,6
1,58,53,19,70,76,86,14,13,67,11
0,41,57,88,59,37,135,60,25,1,72
0,112,44,104,120,83,33,76,9,18,22
1,9,135,27,104,138,14,74,16,70,103
0,93,96,75,74,26,27,100,4,85,23
1,52,60,9,40,67,100,20,18,26,74
1,11,93,85,96,64,105,102,108,14,9
0,40,74,60,120,41,6,83,26,2,34
1,95,31,70,47,135,34,111,16,51,44
1,27,42,137,52,138,17,136,21,74,46
0,22,129,93,7,73,113,27,11,26,36
0,21,112,85,72,75,96,94,52,42,40
1,62,44,26,14,75,83,85,136,138,106
0,35,9,18,21,98,26,96,84,1,120
0,67,83,19,12,138,84,129,101,7,94
0,96,74,27,8,21,7,35,69,83,11
1,86,13,113,72,104,70,101,90,23,96
1,42,59,57,119,8,21,114,2,54,72
1,62,68,7,34,73,129,26,114,9,8
0,72,111,108,87,98,64,70,11,23,19
0,33,14,95,119,17,8,27,102,50,137
0,87,9,54,126,75,104,19,86,51,42
1,47,85,138,75,14,35,49,64,83,8
1,31,100,2,8,101,93,26,11,50,14
0,96,4,35,20,119,129,54,40,86,72
0,28,9,42,119,17,93,2,72,114,75
1,6,30,137,101,96,9,93,48,64,15
0,83,101,14,11,8,43,26,70,39,45
0,101,49,12,82,86,52,26,50,67,87
1,83,52,29,105,67,114,121,17,2,87
1,34,64,26,8,99,104,105,75,63,41
1,69,32,41,7,35,9,44,104,21,8
0,2,12,88,75,36,69,9,76,62,138
1,101,2,64,56,120,49,54,87,106,88
0,60,64,62,69,36,67,42,86,138,72
0,76,58,108,20,8,34,14,31,95,60
1,11,27,51,56,98,31,93,96,35,2
0,102,8,79,75,27,104,46,137,30,136
0,22,36,8,84,26,44,101,76,27,58
0,59,8,26,16,36,28,44,102,5,56
0,26,2,74,5,25,55,50,75,104,10
1,98,128,44,34,25,12,36,5,85,6
1,85,5,75,73,95,6,47,22,86,56
1,111,88,104,1,64,97,39,44,99,83
1,51,135,2,30,94,99,5,6,55,69
1,120,93,138,50,66,86,100,112,8,69
1,1,5,28,26,88,69,27,11,70,100
1,96,45,1,30,135,60,44,74,75,25
1,44,6,17,71,32,47,26,102,70,106
1,87,29,126,27,53,95,40,96,74,137
0,36,29,31,81,22,77,128,46,19,70
1,23,45,35,9,18,88,7,37,8,60
0,62,44,63,121,87,129,39,67,30,7
1,63,28,57,30,46,126,5,9,129,54
0,78,36,10,86,21,11,2,59,51,14
1,111,6,26,33,27,104,59,25,48,32
0,112,23,44,128,45,19,10,43,30,27
1,100,86,71,36,44,7,35,84,75,6
0,1,27,14,104,137,93,39,84,108,40
0,67,87,64,123,1,43,3,14,74,6
0,135,2,75,26,44,27,11,69,7,32
1,57,30,1,22,16,51,138,60,6,31
1,18,36,138,7,68,94,100,102,26,5
0,84,53,47,41,100,104,31,75,129,93
1,89,37,16,93,14,6,76,5,100,40
1,1,30,2,26,126,4,33,93,86,64
0,27,9,11,10,72,96,102,138,1,13
0,30,35,96,72,104,74,105,135,119,8
0,41,14,121,11,2,19,108,6,17,119
1,32,95,27,35,38,44,9,84,62,69
0,41,82,89,112,32,26,80,75,12,102
1,75,47,34,100,67,8,50,31,6,104
1,52,1,62,105,22,19,43,74,58,109
1,62,26,73,114,70,21,136,105,8,100
1,72,4,29,104,71,14,93,5,25,36
1,34,51,46,72,137,106,8,128,31,69
0,106,111,37,110,67,86,44,32,138,70
0,123,4,7,27,44,81,120,86,30,22
1,27,104,101,47,42,36,85,72,22,51
0,42,2,138,68,35,123,6,85,94,83
0,93,15,86,49,53,114,100,41,98,72
1,54,100,64,14,11,27,105,67,32,49
0,50,42,106,6,75,99,26,56,53,17
1,17,67,72,129,5,14,93,7,64,36
1,26,67,32,96,87,110,63,15,39,42
1,1,49,84,68,120,21,69,9,70,8
1,93,120,123,138,75,14,104,74,22,44
1,27,71,30,8,82,84,42,39,5,14
0,58,84,36,86,114,29,56,45,17,27
1,17,51,138,63,20,85,35,83,108,37
0,3,54,71,11,93,105,53,74,1,5
0,120,30,126,47,54,49,110,136,50,5
1,72,104,44,31,128,138,119,97,52,26
0,106,14,114,7,30,1,98,82,105,66
0,60,30,70,26,50,104,114,96,13,123
0,75,94,36,121,1,85,8,9,2,22
1,26,76,129,97,6,93,106,112,75,7
1,96,68,66,50,12,138,62,104,3,114
0,39,56,58,96,14,6,123,64,2,22
0,22,49,93,15,62,56,42,39,108,26
1,41,11,14,101,137,15,82,54,111,37
1,25,16,2,104,9,21,60,6,45,79
0,75,105,70,60,138,30,48,93,106,11
1,7,76,53,70,31,5,120,9,22,35
0,44,7,21,93,52,97,68,85,6,39
0,44,14,17,16,64,41,22,75,110,135
0,67,20,138,26,17,44,5,110,51,21
1,87,8,112,99,101,64,5,11,30,49
1,85,2,84,56,64,33,86,1,91,114
1,11,22,114,32,19,75,136,41,27,137
1,6,138,60,71,7,69,17,75,54,27
1,19,86,30,93,114,119,84,53,109,34
1,101,113,77,47,100,69,10,31,43,72
1,84,72,71,41,17,114,40,108,30,14
0,126,26,75,11,28,42,19,113,86,9
1,89,51,84,94,58,45,6,123,104,26
0,137,87,35,100,93,71,4,2,36,86
0,51,10,111,64,38,108,23,6,19,30
0,87,120,35,109,71,30,138,4,2,135
0,80,21,6,17,95,76,62,103,74,14
0,72,23,97,46,83,103,121,102,20,114
1,39,94,14,59,88,17,6,93,2,87
0,126,136,27,36,50,64,71,30,59,6
1,104,7,1,21,85,93,9,5,42,53
1,31,9,12,36,84,44,81,83,119,13
1,59,126,72,64,41,11,101,104,93,76
0,63,84,73,36,11,25,27,2,104,10
0,31,30,1,104,129,62,98,68,8,137
0,11,6,26,83,135,56,64,99,14,75
0,35,89,68,7,112,6,97,75,50,72
0,23,10,105,7,75,12,14,59,104,87
0,114,14,51,27,13,76,69,93,86,74
1,13,29,93,119,62,87,32,128,36,67
0,95,99,72,25,35,20,32,44,114,113
1,138,120,26,59,136,14,27,75,32,44
0,13,15,84,30,93,75,14,41,138,35
0,27,44,8,43,69,42,14,75,36,15
0,1,39,86,11,104,138,110,2,22,75
1,89,14,102,11,47,7,48,32,62,49
1,128,71,100,11,44,123,75,88,21,41
0,17,64,8,99,48,102,138,7,28,111
0,99,138,105,86,26,1,22,85,69,45
0,26,62,41,75,112,19,38,22,6,71
1,123,114,100,48,84,11,19,21,64,106
1,28,119,110,22,1,30,106,57,6,97
1,114,71,40,138,15,39,104,62,21,70
0,14,27,70,50,28,26,9,44,101,2
0,8,86,97,11,64,120,108,22,101,54
1,102,74,101,64,6,30,75,69,44,47
1,138,93,68,37,62,32,1,30,51,47
0,38,64,138,102,35,26,126,96,6,30
1,29,68,30,52,6,91,108,23,41,36
0,9,15,75,67,28,104,11,42,83,121
0,14,81,26,47,100,83,21,48,64,108
0,35,99,27,81,22,36,30,93,23,86
0,53,93,76,114,5,59,95,86,90,97
1,58,135,86,14,138,120,97,9,90,119
0,65,28,126,107,93,86,9,121,1,4
1,17,75,67,9,42,32,43,87,5,44
0,102,41,4,9,69,36,32,44,29,86
1,26,67,72,62,9,22,41,31,135,114
1,31,67,100,21,63,74,15,87,123,94
1,50,2,7,35,105,14,114,77,121,17
0,41,46,14,75,104,7,28,26,70,36
1,59,7,114,87,9,13,97,67,85,5
1,87,85,8,54,47,114,106,64,104,71
1,110,75,32,6,14,22,16,85,35,10
1,34,87,31,14,8,26,128,44,71,90
1,67,48,69,14,25,47,18,2,138,105
0,93,87,30,76,2,14,96,100,86,72
0,6,50,93,16,26,36,41,128,13,96
1,40,71,30,138,121,44,72,32,81,56
1,60,74,70,79,43,84,120,128,129,8
1,25,21,30,136,32,75,71,11,101,97
0,34,128,86,51,41,105,69,60,85,10
1,8,14,64,5,36,123,17,28,104,27
1,41,26,2,7,45,1,104,30,75,32
0,31,108,14,135,89,138,74,56,85,64
0,83,101,86,23,12,9,104,63,39,30
1,14,114,34,119,5,74,41,58,86,2
0,51,104,44,9,11,86,114,30,2,35
0,81,19,12,5,84,14,37,91,58,23
0,96,137,31,10,50,93,25,105,32,26
0,31,111,105,104,70,50,75,22,54,14
0,81,16,106,64,75,126,4,58,9,102
0,32,41,64,15,5,102,76,68,75,97
1,63,119,27,18,11,67,84,87,114,29
0,9,93,44,22,114,81,37,36,128,75
0,1,3,10,99,128,35,129,87,44,50
0,84,99,87,74,41,64,12,36,111,120
1,7,73,1,86,43,44,26,34,36,31
0,93,9,5,99,34,14,63,67,104,8
0,1,102,66,21,25,64,2,45,5,6
0,69,70,71,22,75,137,11,56,32,79
1,17,85,11,76,7,120,128,5,8,13
1,123,14,22,7,93,12,107,19,84,31
1,104,75,102,8,5,136,14,86,32,15
1,2,31,102,11,101,64,67,84,30,57
1,9,74,138,23,75,14,26,7,86,35
1,93,74,102,75,21,14,26,42,70,76
0,81,86,7,65,35,73,39,19,5,136
0,71,67,26,106,34,93,91,104,74,86
1,22,35,83,102,56,60,52,111,70,26
1,93,84,28,128,11,22,138,87,120,10
1,101,14,106,6,30,44,113,5,21,7
0,73,129,137,20,86,135,114,58,35,33
1,101,70,37,75,52,22,114,86,30,120
0,14,26,38,31,8,89,72,62,92,81
0,81,18,40,21,80,83,20,111,47,28
1,138,22,8,114,75,99,50,109,110,104
1,128,2,14,138,106,33,26,72,6,22
0,19,106,28,120,86,71,11,138,114,2
0,62,6,71,91,47,101,14,41,86,35
0,68,11,129,62,106,110,94,123,105,39
0,40,84,114,17,70,56,36,104,9,64
1,84,26,75,44,69,72,120,128,41,90
1,2,8,21,90,42,100,6,138,26,137
1,35,16,25,93,54,76,70,91,11,26
1,112,137,71,26,93,10,36,14,7,58
0,86,4,73,90,49,22,35,85,1,138
0,76,54,27,104,71,79,94,7,99,72
1,121,35,71,53,27,8,74,87,34,14
0,99,93,31,11,5,114,8,72,30,74
1,138,5,75,30,98,86,14,8,97,85
0,40,42,75,100,99,64,31,70,104,21
0,17,114,88,96,6,85,73,49,21,44
0,104,14,54,26,17,101,96,44,34,5
0,86,41,69,137,128,26,138,6,64,73
0,9,69,14,72,95,64,61,100,86,1
1,95,128,104,112,1,54,62,18,27,17
0,34,8,123,59,104,94,27,6,110,43
0,62,44,27,26,46,98,93,101,25,84
1,108,27,44,100,4,6,75,9,59,45
1,44,120,100,75,22,101,58,86,41,29
0,43,64,114,104,6,22,1,31,58,2
1,37,2,111,46,1,104,17,85,54,20
0,84,70,68,26,45,42,7,36,17,31
0,39,69,100,109,64,51,106,15,104,27
1,50,16,123,8,11,32,17,5,88,28
0,54,14,77,100,76,129,41,36,126,31
0,112,2,41,31,22,26,69,8,50,68
0,137,64,19,80,44,11,138,75,100,86
1,114,35,43,136,31,72,19,97,126,13
1,17,14,36,8,64,93,74,137,86,85
0,100,59,111,42,7,44,75,104,123,74
0,104,67,95,86,71,26,126,22,41,12
1,34,14,114,37,137,129,138,51,30,100
0,93,88,11,104,64,97,114,37,72,1
1,84,7,81,60,5,126,98,44,21,27
1,38,11,3,35,7,10,136,84,74,31
1,31,13,46,36,14,69,111,73,44,53
0,20,105,67,70,26,31,106,51,34,2
0,35,38,6,16,7,26,37,102,72,93
1,84,75,9,49,109,114,11,80,36,27
0,11,44,36,33,40,37,1,72,2,17
0,59,1,84,73,36,86,27,74,54,104
0,129,36,138,119,11,99,41,84,22,86
0,34,113,135,136,8,41,49,32,20,84
1,50,62,1,102,39,90,30,44,76,19
1,12,31,47,87,76,25,19,123,30,129
1,50,67,97,93,22,52,1,70,75,16
0,5,17,22,93,135,73,84,112,47,114
0,50,137,129,35,22,16,68,87,108,11
1,94,37,20,108,22,59,83,64,104,44
1,105,75,7,14,58,113,45,30,77,42
1,99,111,11,44,62,22,30,2,114,40
0,101,7,47,42,75,108,6,58,5,15
0,73,35,110,76,104,81,68,26,93,7
1,8,27,23,1,97,63,15,22,62,123
1,128,6,41,42,87,74,93,56,27,84
1,5,96,35,44,87,13,8,100,128,30
0,36,35,79,72,31,64,6,33,104,47
1,138,104,17,101,5,56,34,26,14,30
0,102,12,30,36,9,86,81,108,84,73
1,104,74,16,44,101,6,35,12,110,73
0,99,31,27,8,16,39,85,45,41,75
0,101,9,48,74,106,105,33,1,68,129
1,69,26,27,82,10,34,103,14,100,41
0,26,93,27,33,29,75,8,100,135,105
0,101,51,49,76,25,53,71,64,44,102
0,98,119,86,76,46,16,6,51,9,73
0,6,44,76,30,27,54,5,14,75,7
0,108,54,22,85,105,27,9,41,16,35
1,50,51,23,4,73,33,47,137,1,55
1,101,69,44,56,90,14,110,99,17,41
1,123,22,6,99,27,76,34,41,94,58
0,67,75,92,35,99,39,3,27,8,102
0,98,81,32,47,84,29,31,44,138,26
0,96,93,101,137,45,102,56,105,85,86
1,106,47,123,37,93,27,76,72,14,22
0,14,2,70,114,129,138,55,44,9,13
1,9,49,62,32,113,64,1,21,123,104
0,5,36,9,14,44,63,86,69,30,85
1,14,2,76,22,1,104,50,8,30,59
1,64,90,72,37,1,84,96,26,8,105
1,1,9,82,26,59,8,37,11,104,23
1,95,56,9,30,32,14,106,70,114,80
0,96,31,26,11,70,123,3,89,93,126
0,51,13,10,123,129,74,14,70,22,42
0,69,101,56,13,10,14,99,42,25,106
0,6,87,100,13,83,93,101,58,34,53
1,81,106,51,89,101,43,9,75,70,20
0,51,5,101,6,107,28,126,26,70,123
0,84,40,136,128,34,30,86,36,67,13
1,56,104,101,13,27,69,21,1,121,74
1,56,21,64,49,128,5,94,2,105,31
1,27,4,32,35,48,64,39,45,58,120
0,123,34,80,27,11,7,21,8,35,39
1,83,7,8,74,26,39,36,48,34,52
1,106,10,31,49,101,12,86,87,21,84
1,2,40,14,89,64,95,50,86,18,7
1,14,98,86,27,6,35,21,75,93,50
1,8,51,37,128,104,32,12,13,50,43
1,41,42,22,75,111,101,85,35,54,5
0,129,119,75,4,100,72,8,55,30,54
1,84,75,6,33,14,57,136,67,47,36
0,128,88,18,5,13,84,39,8,138,40
0,41,113,53,35,138,97,46,27,86,89
1,59,4,35,52,53,62,67,42,26,19
1,11,100,14,18,43,50,13,114,78,44
1,106,44,86,15,5,6,17,19,68,28
1,63,101,2,62,51,109,137,21,82,14
1,18,86,67,44,26,11,106,41,105,137
1,86,96,1,5,113,26,67,28,114,71
1,64,22,29,1,83,50,13,102,11,5
0,47,44,87,126,75,64,67,11,104,9
1,86,123,18,128,16,21,90,99,74,97
0,54,129,10,110,35,106,81,7,50,16
0,47,12,86,106,98,63,26,23,70,71
0,37,54,5,74,21,63,85,60,87,97
0,5,94,36,105,35,9,65,111,32,59
0,35,21,44,45,25,2,126,4,71,5
1,27,7,23,105,11,54,39,26,128,33
1,102,74,30,123,51,69,37,114,35,42
0,53,20,86,98,9,50,72,138,100,99
1,70,128,17,86,74,84,81,26,20,7
0,6,62,14,16,36,21,75,67,26,32
0,8,6,90,14,83,16,85,75,49,32
1,14,137,121,67,23,72,69,64,11,106
0,101,25,44,30,47,95,120,9,5,14
0,71,76,27,2,7,64,12,51,18,36
1,91,62,106,98,95,54,63,9,35,72
1,90,101,137,120,93,106,58,104,67,60
1,22,10,13,128,2,93,86,135,47,26
0,56,88,11,42,53,84,70,103,27,23
0,27,137,53,83,1,87,61,114,76,88
1,75,29,16,120,49,110,2,64,23,62
1,126,99,39,10,30,1,70,40,11,85
1,90,119,2,6,83,54,68,9,112,15
0,20,72,97,26,96,85,23,50,111,114
0,75,111,1,107,16,11,63,30,32,44
0,121,58,10,35,81,123,104,56,47,105
0,6,53,51,46,85,8,49,9,86,27
1,121,112,114,14,54,2,31,22,41,17
0,100,43,104,93,98,44,97,91,52,123
1,74,137,31,77,93,104,41,55,64,14
1,8,87,121,120,98,5,138,85,7,59
0,7,88,83,75,11,36,26,74,8,42
0,60,120,6,45,75,39,97,47,1,87
1,71,9,11,1,48,129,34,70,59,87
0,61,40,42,45,46,48,69,62,26,111
1,54,11,68,1,135,64,119,36,75,18
0,11,95,58,75,69,54,137,110,36,2
1,71,26,56,138,30,66,62,86,84,44
0,56,19,72,129,13,60,38,6,40,45
1,23,88,15,39,1,20,6,72,64,120
0,85,45,75,54,76,27,14,86,102,71
1,31,73,104,86,14,48,50,98,138,9
0,35,88,31,80,49,100,64,5,75,54
1,2,42,100,30,3,31,40,14,74,44
1,7,1,87,36,56,111,120,101,34,41
1,18,7,44,58,76,8,71,30,99,106
0,129,85,19,35,36,138,54,86,62,123
0,105,50,31,25,114,71,69,14,85,44
0,2,9,62,41,70,108,42,37,105,81
1,128,63,62,106,21,138,86,123,104,53
1,104,26,137,93,86,29,1,27,100,14
0,86,49,8,30,32,62,76,105,87,114
1,42,111,8,59,9,85,46,50,67,7
1,123,7,16,1,35,72,27,138,74,6
1,119,102,48,11,104,36,81,138,21,40
1,36,75,41,85,19,45,93,51,49,26
1,50,36,7,35,48,87,12,114,33,72
1,93,86,138,102,21,16,14,46,87,8
0,87,123,32,69,11,7,35,138,85,120
1,93,26,123,40,98,64,74,91,54,1
0,99,113,114,119,35,129,28,121,128,54
1,5,114,7,42,17,62,14,47,44,54
1,93,2,74,57,111,104,54,75,58,31
1,90,67,5,8,138,71,45,39,4,101
1,14,97,137,95,40,8,83,111,63,27
1,97,74,68,93,85,36,70,29,64,87
0,104,11,40,73,54,1,36,72,13,83
1,2,27,105,36,8,101,25,80,22,104
1,129,14,54,86,35,68,71,2,137,44
0,69,81,9,35,8,97,33,56,5,17
1,27,12,121,2,75,11,26,119,84,42
1,20,54,82,75,102,69,14,51,119,1
0,22,29,95,30,104,21,2,16,70,57
1,105,36,44,9,53,35,64,83,28,8
0,32,2,42,11,26,137,48,75,86,16
1,51,32,10,50,67,54,90,87,56,135
0,49,46,87,35,67,54,86,123,91,103
1,26,16,97,8,110,41,34,99,9,51
0,85,54,50,39,30,31,29,11,128,53
0,84,45,81,62,86,7,4,100,27,10
1,9,2,8,14,74,123,47,113,96,86
1,51,72,37,67,35,65,21,5,57,2
1,105,1,69,68,123,51,6,31,14,26
1,67,76,90,99,50,29,104,5,31,15
1,31,108,100,41,113,75,28,8,7,96
1,85,35,112,84,8,14,7,31,70,34
0,8,19,74,31,75,67,5,16,15,84
1,65,137,45,26,102,56,112,54,16,75
0,121,42,53,70,94,91,56,58,48,27
0,76,14,7,49,26,87,29,138,16,63
1,64,9,42,53,126,74,96,21,114,73
0,35,109,12,36,5,86,1,52,17,37
1,114,1,48,21,105,106,101,104,71,83
1,94,81,119,47,121,10,42,137,71,49
1,26,54,19,100,40,93,83,33,23,76
0,86,67,99,27,128,93,101,104,105,32
1,96,114,27,98,1,49,93,100,9,14
1,30,70,138,50,91,97,10,17,58,128
1,101,54,84,1,19,35,100,74,29,81
1,60,37,26,59,1,35,67,18,87,119
0,5,99,34,6,11,67,22,14,9,49
0,63,30,77,3,8,14,53,19,74,58
1,84,62,51,93,14,105,9,41,30,123
0,79,17,136,2,123,70,50,14,11,20
1,54,35,74,114,129,103,93,86,17,128
1,1,104,40,35,5,30,60,69,39,72
0,31,11,35,57,71,79,5,93,62,14
0,137,18,58,86,11,14,32,83,8,69
1,70,50,138,97,36,78,72,14,30,41
0,86,8,76,123,108,121,87,1,105,14
0,96,26,104,22,17,70,41,20,9,36
0,120,68,135,101,22,97,64,86,104,8
0,84,4,97,53,28,98,51,14,76,41
0,47,40,62,44,28,84,93,35,30,36
1,121,137,70,66,97,21,81,47,83,26
0,27,59,11,40,32,111,9,12,23,26
1,16,4,11,30,96,43,22,105,69,8
0,106,6,87,53,123,37,36,104,30,54
0,45,26,11,108,16,30,56,15,68,98
0,2,11,14,123,82,74,76,36,1,16
0,47,21,109,71,50,53,103,104,14,102
1,104,76,50,110,63,30,35,51,99,102
1,138,71,97,100,101,44,137,76,27,21
0,5,9,50,44,119,26,99,35,67,53
1,5,105,35,123,96,108,74,48,50,64
0,64,5,14,23,54,128,27,16,67,30
0,72,41,28,104,31,51,81,44,101,121
0,64,43,11,74,106,85,44,84,42,135
1,7,74,9,31,95,104,62,46,101,35
0,137,15,58,21,56,23,74,53,47,30
1,38,22,25,54,30,35,88,129,64,93
0,74,7,123,81,73,16,44,84,32,60
1,14,87,1,101,86,22,6,85,88,137
1,76,18,135,68,75,41,31,35,9,104
0,86,84,59,2,34,100,27,25,5,4
1,84,56,75,104,36,60,62,93,105,27
1,105,48,62,8,74,86,107,128,72,44
1,97,12,7,75,5,18,17,14,1,33
1,48,9,49,11,100,5,68,114,28,58
1,10,104,77,100,30,71,119,7,21,43
1,26,112,2,63,38,12,128,101,138,19
0,135,126,21,8,91,39,99,83,41,105
1,83,6,21,74,70,126,75,50,106,99
1,93,23,40,30,99,41,9,74,81,36
1,7,63,83,74,102,93,86,85,34,2
1,137,60,110,10,68,14,82,75,35,49
1,67,36,110,55,56,81,12,128,7,30
0,104,54,94,100,11,123,70,75,69,119
1,74,6,98,20,43,7,70,123,52,2
0,48,67,83,25,100,21,73,40,123,114
0,100,77,64,63,25,86,68,11,96,81
0,32,93,75,17,63,44,43,30,13,111
1,12,60,120,33,135,76,26,41,93,5
1,20,104,86,1,4,30,54,35,114,76
1,67,72,35,135,27,126,100,60,83,5
1,58,113,35,12,87,10,100,101,51,106
1,75,91,9,44,1,80,94,2,41,85
1,23,83,9,8,129,110,128,93,121,76
0,68,43,138,21,93,29,128,8,83,74
0,50,123,2,113,1,5,41,74,105,29
0,138,72,39,7,64,42,26,83,67,62
0,75,45,14,84,22,16,11,88,44,58
1,62,28,11,114,64,8,20,69,5,39
0,84,63,39,14,20,26,47,73,97,114
1,44,35,5,16,84,11,26,17,28,33
1,7,22,27,29,138,62,60,13,31,46
1,110,104,11,44,123,14,42,82,58,7
0,25,75,67,97,58,26,60,44,34,21
0,21,64,44,83,36,85,9,100,81,104
0,76,102,53,100,35,23,7,75,67,30
1,99,14,8,31,84,50,74,71,104,102
0,63,135,86,41,30,14,76,27,1,138
0,14,42,54,50,56,104,35,12,9,64
1,136,68,7,1,114,17,37,138,105,44
0,79,6,74,14,8,12,71,101,75,30
0,8,42,23,107,27,49,56,50,138,98
0,41,63,5,14,120,1,30,78,121,34
0,18,100,71,43,105,7,57,44,60,49
1,29,25,128,64,70,86,16,27,44,106
0,112,111,42,2,46,28,114,36,128,123
0,82,106,72,46,14,136,105,12,21,32
1,76,64,8,38,97,74,7,2,20,102
1,100,14,101,7,41,86,35,22,87,114
1,86,59,25,129,8,74,99,11,42,75
0,1,128,97,23,6,41,36,84,137,83
1,12,87,52,128,104,80,49,58,67,119
1,86,33,21,138,93,26,9,120,100,10
0,76,121,64,36,14,5,109,97,44,59
0,41,7,98,105,87,77,27,51,75,71
0,26,1,4,50,70,119,7,98,81,21
1,70,83,5,104,28,74,42,1,26,35
1,62,90,23,138,30,1,105,97,7,34
0,31,104,93,45,35,138,87,71,39,40
1,103,64,88,13,93,87,11,137,44,21
0,1,35,11,31,129,14,84,2,42,5
0,104,74,67,30,34,7,70,27,102,90
1,16,106,64,11,55,69,48,101,113,97
0,97,64,45,95,93,106,26,50,28,44
0,9,48,32,23,84,81,75,44,21,49
0,98,84,93,90,35,21,6,64,39,16
0,67,137,59,87,7,106,62,98,1,64
1,44,123,14,42,30,101,106,138,69,55
1,104,114,138,26,64,87,128,6,2,22
