radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
0,72,11,5,69,100,55,7,67,90,73
0,84,14,59,51,21,1,93,34,103,27
1,112,109,73,75,101,11,107,26,104,12
0,11,53,55,12,60,112,36,88,25,100
0,11,85,67,7,87,50,12,70,3,14
0,1,5,39,51,42,87,38,72,74,8
1,17,31,14,8,29,62,7,44,61,46
1,22,85,42,56,107,48,86,68,73,10
0,7,51,11,104,8,30,60,2,46,72
0,47,94,30,22,73,1,14,68,39,100
0,11,21,1,112,100,53,39,82,85,93
1,55,42,20,11,112,45,69,46,28,106
0,11,90,32,99,97,69,105,30,74,28
0,21,23,87,22,32,39,28,26,45,8
0,39,99,50,44,57,36,70,41,21,110
0,12,28,22,62,74,20,106,32,80,6
1,14,9,73,69,110,15,5,1,72,25
0,75,29,71,41,30,74,9,36,72,35
1,75,8,93,3,102,90,7,19,106,91
1,21,41,71,75,11,39,69,64,106,103
1,7,88,48,19,8,1,50,30,56,73
0,28,19,47,86,11,22,94,23,14,75
0,51,104,93,73,102,11,28,112,74,62
1,21,44,73,5,74,14,19,93,35,27
0,6,14,36,8,80,21,47,46,7,62
0,87,11,22,56,112,69,46,100,105,72
0,44,17,75,97,7,11,22,26,15,67
0,57,14,9,28,48,81,98,1,7,101
1,75,60,100,44,20,87,49,1,59,73
0,77,9,14,20,22,67,21,36,11,90
1,75,18,36,11,97,21,93,57,30,39
0,93,21,27,4,53,90,8,6,102,82
1,7,28,73,106,92,86,58,94,101,15
1,7,39,100,11,93,87,21,69,106,97
0,19,23,13,27,97,11,77,20,89,79
0,32,106,101,9,3,57,4,28,41,37
0,27,40,15,9,72,31,14,51,71,70
1,1,39,57,62,97,47,30,21,12,100
1,80,106,73,22,30,70,68,101,71,11
0,99,10,23,21,96,62,70,9,14,18
1,50,26,49,67,88,37,21,86,8,63
1,104,12,22,11,50,67,42,1,21,86
1,28,87,98,35,56,27,104,41,32,13
1,25,27,68,21,72,52,85,59,73,90
0,31,8,74,87,109,102,21,14,18,86
1,19,21,4,102,7,56,1,86,53,106
1,57,11,28,32,7,47,75,12,96,21
0,73,54,62,29,39,25,14,44,36,48
1,39,87,19,85,74,60,9,21,106,46
1,69,3,7,17,14,93,86,71,74,66
1,48,64,73,99,14,35,101,104,11,63
1,9,75,32,69,11,101,5,4,74,94
1,19,93,39,62,4,44,71,14,102,28
0,21,81,48,95,7,86,44,71,63,22
1,85,11,10,27,69,39,91,49,26,1
1,50,93,107,85,74,8,87,28,27,21
1,25,97,69,33,8,93,20,94,21,104
1,57,99,47,38,109,22,54,94,32,98
1,110,25,14,41,90,53,7,6,99,36
0,74,6,81,22,7,36,12,8,93,33
0,9,1,8,37,47,83,23,30,19,109
0,73,102,42,97,26,112,28,106,36,50
1,11,68,81,86,36,5,21,16,73,110
1,82,30,11,7,100,39,86,93,25,28
0,69,65,9,56,86,97,26,38,17,44
1,15,28,21,100,39,51,75,7,73,54
1,73,26,60,90,72,9,1,99,25,46
1,11,67,104,21,100,81,93,39,62,34
1,73,28,68,35,69,11,7,72,107,2
1,54,38,57,100,46,9,86,17,69,72
1,1,91,50,96,69,98,42,107,112,39
0,46,31,88,5,63,30,41,28,21,103
0,70,104,14,86,60,91,44,9,13,11
0,60,112,17,45,25,100,74,89,64,101
1,59,23,38,21,57,26,31,35,81,34
1,50,14,26,12,17,101,104,7,74,100
1,46,36,107,100,8,40,69,47,67,112
1,21,60,80,6,75,34,2,67,32,39
0,81,26,8,71,106,34,83,32,87,89
1,43,75,56,8,84,44,9,36,70,11
1,39,100,73,112,14,90,71,21,80,42
1,111,12,19,69,68,2,50,106,93,112
1,32,11,86,104,19,35,57,50,44,73
1,44,85,19,99,50,106,60,56,39,35
1,6,47,84,21,112,90,18,74,86,7
1,46,75,21,93,39,29,47,8,25,84
1,23,21,37,104,4,9,93,111,82,26
1,73,2,28,20,21,11,16,53,95,7
1,4,1,9,21,5,104,63,86,87,75
1,26,74,62,73,63,25,41,34,53,69
1,7,11,8,3,107,60,93,21,65,87
0,71,28,21,1,14,5,67,22,16,69
1,20,67,74,86,110,1,75,46,25,69
1,8,83,107,11,23,70,5,97,45,44
1,7,87,86,9,28,91,5,97,93,19
1,110,46,72,90,44,52,45,11,99,6
0,23,14,41,43,55,7,22,67,73,17
0,44,7,29,86,39,67,9,75,19,106
0,93,74,9,85,30,68,14,8,99,104
0,112,21,41,0,71,20,19,46,31,8
1,16,17,96,67,14,44,75,21,39,86
1,112,104,53,2,5,44,71,37,8,1
0,99,90,4,18,30,20,72,100,63,73
0,112,49,5,98,11,13,40,19,62,42
1,51,59,40,85,73,69,64,11,67,66
0,28,49,1,87,16,39,21,85,8,112
0,11,93,31,18,109,110,67,21,104,83
1,1,20,42,109,73,74,12,67,86,34
1,14,55,107,36,18,93,75,33,104,61
0,101,88,25,30,41,34,46,84,44,45
0,109,103,10,57,73,53,7,69,12,11
1,67,22,7,21,97,56,74,51,57,84
1,84,25,80,73,30,31,11,7,8,10
1,11,97,93,27,44,94,35,98,104,56
1,11,37,21,40,15,9,104,2,44,7
1,27,92,109,2,74,104,23,26,25,89
0,19,55,109,10,5,73,56,28,27,59
0,21,8,25,104,54,32,72,47,18,93
0,93,43,15,100,26,21,7,11,14,18
0,30,9,8,54,39,21,57,28,72,102
0,7,36,47,73,100,1,39,107,17,75
0,64,53,1,7,21,86,78,112,67,39
1,11,23,46,70,25,64,100,8,104,88
0,16,41,1,39,101,42,74,21,71,26
1,93,39,34,16,31,26,4,7,62,11
1,7,22,21,46,99,47,107,28,60,11
1,11,71,16,62,91,70,5,72,96,39
0,64,42,54,75,60,62,13,8,5,46
1,36,8,73,20,42,21,7,84,39,44
1,43,39,33,60,75,11,69,2,67,51
1,7,43,6,1,14,28,22,9,67,105
0,79,66,104,11,94,112,33,1,39,99
0,12,100,7,11,30,73,75,86,55,48
0,104,39,74,28,7,86,9,97,82,95
1,19,5,21,99,104,59,29,7,106,74
0,94,7,9,19,91,21,14,106,1,33
1,102,49,54,39,57,55,63,10,44,2
1,67,103,95,11,21,9,97,5,30,54
0,29,21,11,42,50,9,71,93,75,74
0,14,1,7,11,21,19,59,74,100,45
0,44,37,78,9,11,70,81,69,29,36
0,112,20,21,38,95,53,14,27,36,74
1,9,75,11,79,18,97,32,21,94,104
1,28,87,7,21,93,19,39,42,35,112
1,9,15,18,32,68,73,100,74,57,19
0,32,26,19,85,74,28,112,34,36,50
0,11,26,53,31,28,57,67,86,98,93
0,53,11,85,5,42,63,64,60,100,69
0,95,86,16,9,75,67,74,4,107,26
1,100,11,86,9,42,110,40,106,73,20
0,35,28,85,90,21,99,106,5,32,75
0,103,9,44,98,29,35,8,83,67,111
1,4,69,48,7,32,36,1,97,11,104
0,67,98,16,11,27,25,47,68,19,22
1,45,36,16,74,42,21,26,39,37,54
1,59,14,69,50,70,45,62,73,92,28
0,67,11,20,69,2,46,100,57,28,74
0,21,8,74,45,49,14,67,52,72,58
1,21,97,36,14,11,53,44,91,19,35
0,100,4,10,74,13,17,50,69,56,11
1,32,75,93,69,106,33,64,4,36,21
0,47,21,29,75,93,69,11,88,94,25
1,21,98,51,33,22,16,112,48,31,36
1,100,1,101,28,94,9,53,21,39,73
0,6,71,36,69,46,104,42,53,74,50
1,40,73,72,51,9,70,46,36,100,87
0,31,102,56,104,26,112,36,94,100,62
1,7,14,74,1,45,100,21,90,48,43
1,26,42,107,75,14,56,53,17,31,59
1,60,96,47,34,101,26,21,67,100,36
1,1,33,111,25,100,19,39,21,91,86
0,11,26,44,72,62,21,30,66,8,69
0,68,107,21,71,46,39,9,50,12,28
1,59,95,104,87,17,21,69,8,2,20
1,32,74,75,35,57,40,67,112,25,6
0,2,14,104,81,5,27,18,20,70,74
1,27,93,102,62,28,82,32,53,35,26
0,102,28,61,68,39,14,26,107,50,59
0,48,63,105,23,50,12,2,22,21,19
1,74,112,42,21,110,64,11,44,75,97
0,27,104,1,29,74,7,14,86,67,42
1,41,29,75,4,89,1,55,19,74,33
0,52,74,7,33,102,86,107,42,95,46
1,100,75,59,99,11,85,72,39,65,7
0,7,76,71,39,80,92,47,14,21,104
1,39,42,3,2,50,28,93,57,21,45
0,20,60,5,104,34,9,14,112,67,61
1,28,86,22,21,77,25,14,9,7,15
1,97,19,20,30,8,93,11,26,110,37
0,73,72,79,65,57,74,75,84,11,54
0,44,61,7,25,75,69,82,26,8,86
0,25,21,44,4,70,47,59,12,22,104
1,81,21,73,5,62,26,106,36,25,11
1,11,14,76,64,28,93,61,46,84,16
0,101,67,106,50,112,30,23,82,99,41
0,60,84,21,93,50,7,57,11,107,104
0,111,94,73,112,71,12,27,21,10,46
1,67,87,47,14,69,30,44,56,106,3
0,30,70,35,74,14,71,44,39,38,65
0,68,107,106,57,42,79,21,70,100,11
0,104,19,39,75,9,87,14,101,100,8
0,1,21,85,7,33,8,75,25,51,68
1,46,56,86,33,99,62,39,8,14,36
0,59,39,87,88,93,30,21,110,28,50
0,9,41,19,104,57,42,35,30,102,1
0,100,97,19,85,39,11,26,106,14,21
0,30,11,64,6,39,102,21,33,87,95
1,93,7,73,86,28,68,40,46,21,50
1,90,19,5,73,21,93,55,11,26,9
1,73,4,7,59,21,67,87,35,62,28
0,72,26,8,28,39,50,19,57,63,71
1,21,100,71,28,11,6,9,32,82,67
0,5,93,57,23,75,87,14,21,48,43
0,110,112,1,23,68,86,50,21,28,54
1,2,96,56,75,73,50,107,21,32,8
0,2,31,6,28,11,72,39,106,69,102
1,65,107,11,21,41,81,44,14,36,67
0,4,44,55,90,94,1,74,100,95,84
0,39,75,86,7,106,68,73,57,44,100
0,52,93,14,21,85,26,22,39,46,44
1,9,7,77,21,84,112,104,53,22,93
1,14,70,27,21,98,5,91,99,8,106
0,70,27,32,85,14,33,11,53,26,2
1,92,70,62,61,43,54,56,35,87,9
0,7,86,56,51,74,3,21,11,96,84
0,83,15,42,22,4,1,70,14,87,7
1,73,58,31,21,101,38,74,8,43,32
0,21,9,25,28,85,72,7,86,82,22
1,1,29,64,13,80,74,7,104,75,21
1,7,95,15,41,26,9,59,11,62,88
1,7,9,21,104,93,18,44,101,39,14
0,42,33,4,21,112,36,73,41,14,30
0,67,16,68,86,55,72,71,74,27,100
1,68,1,106,60,69,15,102,88,42,100
0,62,11,1,112,6,75,4,10,21,74
1,28,62,21,71,51,42,88,100,83,11
1,25,84,93,21,28,51,112,8,11,62
0,62,69,33,101,1,88,75,72,48,9
1,53,12,76,30,110,100,75,8,101,17
0,97,21,57,75,15,101,67,50,19,91
1,69,14,46,8,50,5,60,21,31,11
0,95,99,17,53,45,14,33,68,55,47
0,75,72,66,19,26,67,16,39,51,68
1,67,60,8,36,76,72,73,4,50,21
1,42,68,81,74,72,109,99,48,20,86
1,69,74,28,50,21,39,31,48,100,104
0,23,46,7,70,14,75,67,81,73,30
0,73,5,60,99,23,62,36,15,50,67
0,85,39,57,28,1,46,72,68,26,102
0,93,29,66,74,57,55,73,8,101,19
0,44,100,11,19,5,42,55,73,27,67
0,104,23,18,64,69,11,110,4,81,5
0,51,73,85,31,44,59,8,86,21,60
0,19,98,21,73,25,36,104,107,87,11
0,51,41,87,84,106,77,60,63,76,71
0,68,41,112,8,46,21,1,7,11,71
0,112,21,28,25,86,72,7,73,10,69
1,106,70,18,51,7,104,74,60,8,9
1,75,57,21,7,1,69,42,25,112,64
0,21,1,68,7,69,74,104,62,39,75
1,6,16,70,93,30,8,46,91,22,109
0,91,19,90,40,32,42,76,30,22,14
1,54,28,8,5,17,106,60,34,7,73
1,4,70,107,7,73,63,21,104,62,44
0,73,52,11,40,31,62,30,70,35,9
0,73,42,104,35,36,14,64,1,57,44
1,36,21,1,110,54,67,96,112,75,76
0,22,73,11,87,44,69,74,1,55,26
1,8,32,3,20,19,26,67,96,86,104
0,76,86,39,88,41,67,26,69,25,33
1,97,104,20,28,3,42,61,73,12,7
1,75,16,39,11,1,72,107,26,14,21
0,106,5,63,1,7,74,86,28,100,32
1,112,39,72,2,70,32,21,26,19,57
1,92,67,25,7,71,11,93,21,33,105
0,87,7,69,104,36,67,55,48,30,2
0,1,76,104,111,9,18,112,36,34,7
0,11,21,67,85,47,18,75,26,8,59
1,79,11,21,9,106,6,5,48,53,71
1,7,11,42,29,104,27,81,8,22,73
0,35,97,4,30,11,70,80,40,10,74
0,5,51,11,74,71,21,69,100,31,93
1,25,100,30,106,19,16,21,5,2,44
0,21,7,56,39,100,87,112,85,11,72
0,53,22,76,110,73,35,69,21,40,8
1,8,20,107,53,49,71,21,22,67,112
1,99,33,14,57,109,80,8,55,7,36
1,69,39,70,86,75,41,112,30,21,51
1,50,39,7,67,28,21,107,8,61,17
0,11,97,100,31,28,109,34,47,30,29
0,70,1,7,10,74,67,110,40,47,8
1,21,106,83,95,25,109,27,68,45,100
1,9,26,1,100,39,85,106,87,74,11
0,11,60,26,4,19,106,73,75,74,40
0,22,56,65,11,74,21,73,4,88,64
1,51,74,81,56,68,57,73,100,7,28
0,51,82,102,26,42,110,85,104,1,74
1,100,71,2,74,40,21,99,110,4,14
1,69,21,20,84,106,112,48,61,47,95
1,70,8,40,11,7,74,26,69,44,104
0,7,11,109,88,2,97,39,57,106,64
1,1,31,39,9,97,21,84,69,6,11
0,94,21,90,55,62,11,64,83,39,18
0,56,21,7,28,11,46,81,9,69,85
1,48,21,14,2,20,74,30,18,85,6
1,19,31,11,21,40,38,9,56,53,44
1,99,30,44,72,36,45,22,2,28,94
0,8,5,57,6,44,11,7,87,23,71
0,69,86,21,5,93,1,55,7,62,11
0,93,104,60,34,62,26,29,69,21,67
1,36,67,32,106,57,4,94,15,84,50
0,109,38,39,107,87,100,64,54,28,40
0,104,15,55,60,101,86,76,16,11,42
0,85,21,69,112,17,11,16,74,86,42
0,68,73,39,107,101,27,1,99,75,100
0,36,11,72,51,112,67,74,107,5,50
0,74,36,104,73,5,75,39,44,21,2
0,35,9,100,16,51,6,67,3,86,14
1,52,93,22,96,32,112,74,87,29,1
0,25,101,99,26,71,110,4,93,69,68
1,62,25,41,2,57,39,30,51,69,71
1,8,112,9,21,73,18,28,68,32,11
0,11,69,68,51,49,74,33,47,37,46
0,7,71,21,86,106,17,100,50,31,109
1,70,75,57,32,74,62,106,2,10,35
1,99,100,32,39,42,28,34,40,7,37
0,44,88,84,39,59,30,8,11,107,71
0,70,50,7,82,49,39,28,25,93,68
1,57,2,50,22,41,36,86,14,107,42
0,9,104,62,12,30,36,106,42,32,7
1,55,14,112,87,67,5,100,110,39,69
0,73,11,39,57,80,32,62,4,42,70
0,5,13,41,31,21,94,39,22,86,4
1,69,93,20,21,68,112,8,55,39,27
1,69,87,72,26,82,21,102,28,37,93
1,68,2,60,74,93,19,51,73,90,83
0,21,34,73,20,26,1,68,30,104,11
1,104,56,25,28,11,49,35,9,105,21
1,67,30,14,22,34,93,7,36,46,33
0,7,67,25,11,59,69,106,8,100,47
1,50,11,42,90,81,21,44,36,2,14
1,44,51,75,74,9,7,12,50,111,39
1,21,23,32,59,16,62,11,2,27,39
1,75,28,56,73,100,11,31,1,69,50
1,55,105,11,7,106,9,36,50,67,76
1,1,21,30,100,69,60,5,75,107,42
0,39,16,28,9,14,25,62,21,96,42
0,49,88,21,7,104,71,42,91,69,66
0,14,54,70,93,62,69,26,46,28,31
1,93,26,21,28,104,1,64,62,39,73
1,75,72,51,56,11,71,14,28,30,47
0,21,16,41,40,60,88,8,75,42,46
1,78,74,7,68,22,73,25,5,98,1
1,8,14,110,40,62,87,106,85,21,72
0,47,39,81,84,5,53,73,23,67,21
0,70,91,74,20,28,36,22,18,55,94
0,73,2,67,103,112,8,110,21,11,20
1,32,39,40,26,42,81,101,74,72,18
0,80,41,9,39,89,55,30,10,69,67
0,11,100,5,19,62,55,58,64,42,21
1,74,2,100,11,94,59,109,32,79,54
1,3,8,21,82,94,104,61,9,69,97
1,112,39,74,5,95,58,86,75,81,2
0,21,23,86,44,30,9,28,74,1,26
1,14,44,7,48,57,3,35,2,73,15
1,53,57,105,74,41,45,28,100,21,1
1,54,84,76,69,14,53,71,50,34,90
1,109,75,11,81,112,2,93,73,30,61
1,18,55,21,20,7,71,53,12,72,81
0,44,98,1,42,33,60,8,62,32,39
1,96,60,3,35,47,55,53,17,61,28
1,5,11,67,7,112,104,74,86,21,1
0,28,46,64,100,8,32,48,84,22,33
1,4,25,71,112,1,11,50,15,88,2
1,28,40,42,106,79,68,96,75,62,21
1,29,72,21,58,11,100,3,36,46,35
1,47,99,50,40,44,16,14,73,31,46
0,11,33,5,73,9,28,74,26,46,10
1,62,7,8,75,21,22,112,11,63,41
1,4,11,74,42,89,100,14,19,21,26
0,44,86,84,110,101,83,22,72,37,1
1,41,26,14,62,28,32,19,70,21,5
0,60,23,35,11,20,51,107,42,45,17
0,86,7,95,21,69,50,59,28,30,11
1,106,7,39,71,86,36,5,81,100,11
1,69,31,67,81,15,28,1,36,35,74
1,19,40,7,9,28,25,16,65,31,11
1,112,100,93,21,11,51,91,62,46,28
1,14,73,55,101,5,26,11,15,83,61
1,105,27,21,67,9,14,43,100,11,99
0,106,74,71,28,105,11,102,104,100,112
0,71,55,1,69,73,31,99,25,75,42
1,104,84,9,26,35,13,21,1,57,4
0,109,28,95,73,44,71,11,79,7,41
0,18,8,36,43,49,76,31,104,22,48
1,1,26,49,92,25,112,67,35,87,63
1,39,70,51,7,5,8,72,57,101,14
0,75,61,54,21,50,25,93,26,16,55
0,41,11,57,35,68,8,14,73,20,13
1,9,44,70,112,14,1,21,26,18,42
0,101,85,86,83,28,6,7,72,30,39
0,30,34,42,100,67,8,26,9,69,39
0,69,105,1,39,17,6,41,29,104,14
0,2,25,53,100,32,88,11,28,9,34
0,42,46,80,30,35,52,1,112,79,88
1,74,1,7,112,56,19,59,25,87,100
0,49,102,39,7,36,104,72,105,21,84
0,104,2,64,7,77,39,107,1,30,74
0,51,8,7,73,86,30,63,14,99,76
1,111,69,7,8,39,1,28,74,21,100
0,72,36,85,5,75,78,1,3,9,11
0,0,14,74,18,40,8,32,29,11,104
1,26,1,39,56,5,84,94,50,93,8
1,77,73,28,64,80,4,68,104,39,21
1,16,36,62,104,110,76,101,32,75,93
1,112,46,27,9,12,100,26,42,39,69
0,67,27,99,100,21,93,69,50,71,95
0,93,85,30,6,74,14,35,55,57,1
0,45,39,18,7,21,14,76,109,56,26
1,21,1,30,39,33,51,7,8,19,23
0,6,20,21,39,112,74,75,100,30,1
1,62,82,94,40,97,90,73,88,11,28
0,73,7,8,69,5,112,11,21,6,68
1,9,18,11,91,99,28,72,21,8,112
0,36,10,96,86,75,7,106,29,56,21
0,37,86,58,82,67,8,21,7,29,25
1,14,1,61,25,4,46,83,110,101,104
0,26,14,17,88,39,5,1,73,22,104
1,73,21,32,51,43,9,35,8,102,71
0,1,11,75,35,56,59,49,26,15,28
0,30,8,11,62,100,82,7,112,42,71
0,59,100,45,39,21,78,79,25,36,75
0,104,56,28,3,74,39,18,69,10,21
0,44,112,21,101,72,90,71,39,11,7
0,68,30,6,56,7,62,42,71,14,73
0,47,31,6,71,45,25,44,32,26,34
1,26,28,8,47,25,63,43,7,70,27
1,75,40,59,17,45,63,90,94,106,60
0,4,63,21,47,9,73,91,57,42,99
1,28,7,40,36,8,94,11,51,46,50
1,104,4,94,69,9,54,32,19,3,21
1,21,7,29,22,102,59,31,2,12,19
1,11,87,97,36,42,15,41,69,30,8
0,1,84,26,11,71,7,93,51,39,5
1,6,64,34,14,65,67,74,46,21,26
0,102,41,5,75,35,95,27,74,104,56
0,72,32,44,30,109,45,63,50,93,106
1,51,5,35,36,85,31,23,44,14,112
0,7,110,8,62,11,17,100,28,75,26
0,28,18,25,50,20,100,11,93,86,88
1,97,77,13,21,62,8,75,110,46,107
0,71,6,30,104,76,25,85,47,57,28
0,85,86,71,46,7,22,104,53,44,17
1,93,56,110,4,19,75,104,21,74,71
1,110,8,104,62,22,21,112,18,86,53
0,1,32,39,86,2,9,17,57,95,62
0,74,87,22,25,1,109,57,86,59,16
0,1,39,107,32,75,59,7,46,61,71
0,36,21,112,67,10,15,5,44,22,2
1,9,93,39,86,98,25,51,3,1,36
0,55,46,30,1,102,57,110,67,21,19
0,87,94,76,88,4,71,11,21,86,1
1,33,63,74,8,5,86,42,75,69,7
0,21,23,1,74,31,69,30,39,106,5
0,62,36,54,34,1,73,104,31,8,11
0,73,5,35,85,71,14,69,46,83,72
1,75,16,6,21,23,26,39,72,55,2
1,39,56,14,5,102,9,11,8,62,48
0,75,1,9,25,7,42,87,51,21,86
0,82,112,42,14,62,69,39,50,93,7
0,82,84,18,8,28,14,51,35,49,32
1,100,16,49,74,70,9,106,69,101,1
0,65,54,75,19,26,22,67,25,49,104
1,99,65,15,1,110,97,42,68,22,47
1,16,80,4,8,89,2,34,19,85,93
0,110,19,28,67,40,86,14,39,71,56
0,50,64,39,14,21,110,9,112,65,102
1,22,15,69,14,70,7,74,39,93,20
0,28,94,86,7,74,33,42,88,92,29
1,69,39,19,98,8,77,21,67,31,11
0,5,25,28,93,11,51,35,40,16,78
0,75,35,44,5,100,7,19,21,98,8
1,73,36,86,30,7,8,96,68,105,75
0,11,6,61,93,86,97,72,25,9,5
0,28,50,97,25,56,112,31,74,44,73
1,67,34,31,83,78,99,106,112,104,37
1,39,66,69,93,5,11,71,50,28,31
1,71,33,106,1,9,7,69,21,0,62
0,100,94,68,71,21,74,73,88,2,1
0,27,83,61,54,22,69,46,72,52,7
0,50,32,63,76,21,4,68,93,73,87
1,43,73,53,1,14,11,4,5,74,102
1,19,20,16,95,11,25,21,8,22,9
0,34,51,21,93,36,11,84,8,59,22
0,39,44,50,32,70,100,5,35,63,14
1,47,97,14,27,44,62,104,19,40,1
1,14,21,41,30,25,8,74,71,22,65
1,21,102,85,65,100,8,7,112,39,14
1,21,35,3,25,93,18,4,11,69,110
1,73,14,60,16,33,34,28,104,69,75
1,107,1,31,47,85,21,19,91,86,28
1,64,99,4,56,100,77,21,76,104,105
0,35,32,39,70,53,62,47,28,25,18
1,26,100,78,22,70,106,18,21,44,8
0,19,73,83,58,100,44,25,70,69,50
1,69,4,8,11,75,52,107,37,1,74
0,19,64,4,34,41,106,36,21,49,90
0,70,111,8,26,46,71,41,55,37,93
0,43,67,11,9,47,23,44,100,73,79
1,13,18,100,46,84,11,21,63,9,112
0,47,54,79,44,32,33,101,55,106,46
1,26,22,104,71,93,112,69,75,21,44
0,36,11,75,10,76,30,100,14,21,1
0,85,93,69,46,26,11,28,31,88,72
0,7,15,102,28,39,47,50,8,100,36
1,47,41,7,11,50,85,22,8,23,86
0,69,67,46,59,30,104,75,68,1,87
1,64,46,100,92,28,21,11,50,19,30
0,30,67,22,59,28,93,5,75,21,86
1,48,86,73,78,7,107,28,87,62,106
0,44,10,68,98,87,73,83,110,8,7
0,6,1,73,68,44,21,99,106,95,84
0,41,34,69,99,31,53,50,8,13,82
0,93,82,97,11,7,75,86,98,46,67
0,85,86,1,59,19,93,13,21,2,33
0,51,78,101,16,1,28,46,2,86,63
1,101,78,68,69,8,73,64,21,106,84
1,11,4,36,5,81,21,50,72,28,61
1,6,88,75,7,106,102,9,17,13,21
1,31,22,25,33,8,112,60,11,28,21
0,33,93,11,104,26,25,69,8,91,70
1,42,37,62,25,56,32,11,93,31,28
1,104,73,21,62,71,34,91,2,8,19
1,12,14,19,39,5,101,61,106,54,7
1,106,69,39,16,31,48,93,100,21,50
1,86,99,11,30,106,87,56,14,23,85
1,1,100,65,75,5,42,46,51,112,20
0,41,21,74,54,57,32,87,7,73,12
1,71,81,73,21,37,63,46,59,29,85
0,87,53,93,21,77,112,28,42,110,39
1,85,73,7,28,18,63,95,16,100,11
0,28,104,25,79,106,93,78,59,21,42
1,11,29,50,67,112,62,94,107,86,16
1,50,33,46,97,73,67,2,15,36,74
0,7,22,38,42,95,99,21,29,67,36
1,75,39,73,71,104,59,1,4,7,30
1,21,75,7,20,1,82,27,71,55,11
0,51,21,75,28,8,84,16,39,1,22
0,14,51,21,31,41,93,20,7,88,74
1,51,49,68,60,8,50,74,54,10,93
0,7,26,73,14,43,11,8,42,102,40
1,18,97,60,14,7,32,53,101,104,93
1,7,68,81,9,67,73,14,20,1,17
0,68,7,39,38,67,106,85,74,36,112
0,67,90,11,55,28,46,74,68,6,8
1,62,28,57,30,46,75,100,11,112,106
0,5,59,1,25,2,33,106,32,16,22
0,4,21,60,14,43,27,8,97,6,11
1,7,72,32,3,63,26,12,73,5,46
0,14,22,93,62,86,40,5,28,39,71
0,104,30,7,11,59,21,96,26,112,46
1,1,56,68,97,83,21,74,67,71,86
1,101,56,93,72,107,60,74,71,33,73
0,89,23,110,91,11,77,92,106,57,55
0,103,95,40,35,85,74,21,23,36,68
0,55,89,36,9,11,21,62,23,57,106
0,2,40,35,20,72,39,71,97,48,53
0,93,92,26,62,54,69,42,55,73,112
0,8,11,5,21,14,71,46,70,51,84
0,39,20,99,19,36,110,69,21,7,97
0,42,7,35,11,106,9,82,84,100,74
1,88,35,101,19,41,32,100,21,5,63
0,74,7,72,46,104,60,5,30,13,62
1,7,78,36,21,76,12,30,34,75,71
0,19,5,49,1,64,85,22,65,8,27
1,11,68,7,102,42,64,73,21,14,1
0,14,28,57,23,101,97,1,105,21,69
0,42,87,102,73,39,11,46,70,21,68
1,5,67,9,99,11,46,86,41,8,26
0,42,50,57,70,106,1,82,7,75,85
0,25,28,75,11,16,100,96,62,106,74
0,49,98,75,39,18,7,21,69,67,110
1,55,14,106,21,9,72,86,11,85,37
0,35,36,11,91,85,20,12,112,14,6
1,22,104,25,41,55,62,99,1,79,98
1,7,14,5,8,9,93,10,29,104,36
1,53,93,11,25,15,112,21,92,23,9
1,74,99,102,36,73,100,1,34,8,20
1,13,100,106,97,105,88,35,39,11,75
1,23,96,21,44,86,55,67,112,74,7
0,2,6,40,25,90,74,50,99,85,32
1,84,93,51,11,30,5,99,73,102,43
0,30,14,12,39,11,22,94,25,8,9
1,29,62,39,8,30,36,100,44,11,45
1,50,26,21,14,28,42,7,71,16,46
1,21,71,5,85,48,56,11,7,20,28
1,1,22,26,112,46,31,13,107,11,8
1,74,112,7,94,54,1,50,14,66,11
0,22,44,57,39,25,99,21,16,74,11
1,52,99,30,93,104,8,83,64,2,109
0,85,10,21,14,2,7,61,20,106,15
1,56,44,112,79,106,39,87,67,100,21
0,46,44,75,29,8,7,67,94,31,54
1,6,32,74,95,112,86,85,67,25,40
0,91,21,8,71,60,93,31,47,62,112
1,6,74,86,27,1,68,41,51,106,100
1,9,42,14,75,41,93,69,106,86,101
1,39,37,110,18,62,88,21,26,93,69
0,44,71,46,1,69,8,33,99,11,84
0,23,102,73,39,17,107,74,21,2,6
1,11,9,51,26,28,19,69,7,13,74
0,8,28,21,25,69,67,85,9,2,74
0,5,7,42,101,71,51,12,79,25,23
0,2,79,47,57,1,41,74,106,68,110
1,73,20,51,5,56,93,110,66,41,21
0,21,39,8,20,104,67,71,63,87,11
1,104,51,7,14,67,61,17,48,105,77
1,21,28,50,73,71,11,14,44,18,31
0,6,50,1,73,2,21,84,8,35,5
0,21,27,62,73,99,8,26,11,104,87
1,39,88,1,112,47,74,8,5,25,21
1,70,99,40,19,100,102,44,36,22,30
0,30,36,41,6,44,27,39,56,98,70
0,8,100,112,37,46,40,21,64,1,104
0,44,90,25,73,5,14,33,7,67,56
0,33,44,83,41,6,14,1,85,17,61
1,27,19,82,69,91,56,93,7,9,100
0,31,44,21,77,17,29,88,20,58,32
1,73,6,22,50,71,97,11,94,86,56
0,14,104,21,5,23,77,43,88,86,70
1,22,35,93,21,7,30,12,74,39,53
0,31,51,30,35,73,87,104,11,12,26
1,81,112,36,32,17,11,54,7,41,21
